Bloco,IdOper,CodStatusProjecao,HC,CustoTotal,ReceitaBruta,AlocRecursosCaixa,AlocRecursosPetr?olis,AlocRecursosAgendamento,Devengado,Custo Recursos,Desonera?o,Custo Outros,Custo subcontratados,Compet?cia,HEs,hes_pagas,EBITDA Devegado Mensal,EBITDA Devegado Consolidado,EBITDA Real Mensal,EBITDA Real Consolidado,BH Realizado,BH +,BH -
Real,6,0,90,604109.01,602540.21,,,,671200.84,548418.37,32012.76,797.88,22880.0,2022-11-01,5630.93,355.48,0.085557232,0.084636605,-0.079645259,0.050059028,,,
Real,6,0,91,566551.13,602291.21,,,,628580.99,522981.49,29980.02,1508.06,12081.56,2022-12-01,26143.91,77.04,0.084261285,0.084607884,-0.012941556,0.045514423,309.75,777.45,2492.27
Real,6,0,81,563198.8392,416125.2998,,,,598181.15,534197.9392,28530.1,470.8,,2023-01-01,7509.52246,92.84,0.04341683,0.04341683,-0.457435801,-0.457435801,218.38,652.62,676.97
Real,6,0,82,538972.9127,529575.8469,,,,593892.95,509322.0227,28325.58,1325.31,,2023-02-01,8911.04,43.14,0.077954235,0.060623413,-0.095949577,-0.255009935,144.22,486.77,1202.73
Real,6,0,84,481860.9876,678674.4384,,,,624380.16,390112.0627,29779.66,105.01,45760.0,2023-03-01,3815.45,6.79,0.215909161,0.114000667,0.235439112,-0.050097208,557.27,870.73,531.32
Real,6,0,85,571305.95,633656.76,,,,584675.69,505021.8,27885.96,2299.64,22880.0,2023-04-01,3743.04,42.25,0.007232804,0.088002668,0.029117936,-0.027867583,755.75,1458.1,311.7666667
Real,6,0,87,532864.76,757532.26,,,,608935.73,477410.87,29043.04,1291.19,12720.0,2023-05-01,10836.13,30.68333333,0.110923256,0.092639499,0.242526103,0.040057322,480.1,1573.45,214.8833333
Real,6,0,83,646347.96,704909.91,,,,621731.24,636543.04,29653.32,1271.6,,2023-06-01,5129.12,26.86666667,-0.05622733,0.067154825,0.012619446,0.03485873,333.7166667,1358.15,124.55
Real,6,0,81,570522.09,621599.83,,,,601923.62,540728.23,28708.6,1085.26,,2023-07-01,7672.29,118.4833333,0.037003327,0.062868076,0.01164405,0.031535378,325.3333333,1349.783333,176.0
Real,6,0,83,590061.74,711726.26,,,,650453.4,558463.36,31023.21,575.17,,2023-08-01,8550.46,120.4,0.078331011,0.064927363,0.107236823,0.042196405,470.9333333,1266.15,106.9666667
Real,6,0,82,710859.34,686021.63,,,,632044.62,539733.63,30145.21,3463.6,137516.9,2023-09-01,3754.74,80.56666667,-0.1426932,0.041138339,-0.115829062,0.023309254,365.1833333,937.9833333,270.45
Real,6,0,82,437337.49,615189.81,,,,665154.26,465264.82,31724.37,653.7,,2023-10-01,3418.54,53.16666667,0.331982193,0.072434951,0.234475,0.043750917,372.0,947.8,318.65
Real,6,0,84,630289.43,612690.95,,,,624274.93,576189.92,29774.64,890.07,23434.8,2023-11-01,2372.36,19.45,-0.025788527,0.063425014,-0.107771945,0.030427059,520.16,1060.86,94.46
Real,6,0,79,528800.51,727197.9,,,,565683.33,411837.48,26980.13,323.7,89659.2,2023-12-01,1449.04,16.45,0.050243679,0.062413466,0.216947189,0.048053933,209.2166667,633.3333333,835.8166667
Real,6,0,77,383056.85,720860.31,,,,537089.64,390728.55,25616.36,423.94,,2024-01-01,1790.3,23.81666667,0.275380252,0.275380252,0.427778828,0.427778828,434.2333333,607.5833333,610.1666667
Real,6,0,72,552179.87,598811.26,,,,525979.78,381723.61,25086.48,298.78,145071.0,2024-02-01,2503.28,108.8666667,-0.066608963,0.106172664,0.007015623,0.236854245,462.4333333,618.9833333,334.5666667
Real,6,0,73,499168.25,647326.73,,,,670890.6,389430.08,31997.96,896.71,76843.5,2024-03-01,2202.56,488.4,0.244057165,0.159521885,0.169623181,0.214728926,530.9,553.9666667,503.0
Real,7,0,18,4603.23,13976.16,,,,13186.51,3974.3,628.93,,0.0,2017-07-01,,,0.645328318,0.645328318,0.645328236,0.645328236,,,
Real,7,0,18,21411.69,185422.8829,,,,174946.49,13067.66,8344.03,,0.0,2017-08-01,,,0.875651823,0.859508121,0.875651823,0.859508118,,,
Real,7,0,18,83732.42,138115.65,,,,130312.12,77517.22,6215.2,,0.0,2017-09-01,,,0.347166336,0.649850821,0.347166315,0.649850813,,,
Real,7,0,18,181863.08,138115.65,,,,130312.12,82821.24,6215.2,,92826.64,2017-10-01,,,-0.417925587,0.339785166,-0.417925633,0.339785149,,,
Real,7,0,18,87353.59,138115.65,,,,130312.12,81138.39,6215.2,,0.0,2017-11-01,,,0.318933285,0.335092718,0.318933263,0.3350927,,,
Real,7,0,18,86623.93,138115.65,,,,130312.12,80408.73,6215.2,,0.0,2017-12-01,,,0.3246222,0.333169303,0.324622178,0.333169284,,,
Real,7,0,18,93014.25,138115.65,,,,130312.1158,86799.05,6215.2,,0.0,2018-01-01,,,0.27479899,0.27479899,0.27479899,0.27479899,,,
Real,7,0,18,106460.79,138115.65,,,,130312.1158,88087.03,6215.2,,12158.56,2018-02-01,,,0.169960813,0.222379901,0.169960813,0.222379901,,,
Real,7,0,18,33263.75,138115.65,,,,130312.1158,27048.55,6215.2,,0.0,2018-03-01,,,0.740653662,0.395137822,0.740653662,0.395137822,,,
Real,7,0,18,72900.11,138115.65,,,,130312.1158,66684.91,6215.2,,0.0,2018-04-01,,,0.431622215,0.40425892,0.431622215,0.40425892,,,
Real,7,0,18,92301.54,138115.65,,,,130312.1158,86086.34,6215.2,,0.0,2018-05-01,442.5,,0.280355751,0.379478286,0.280355751,0.379478286,,,
Real,7,0,18,81430.62,138115.65,,,,130312.1158,75215.42,6215.2,,0.0,2018-06-01,398.0,,0.36511268,0.377084019,0.36511268,0.377084019,,,
Real,7,0,18,83672.86,138115.65,,,,130312.1158,77457.66,6215.2,,0.0,2018-07-01,542.0,,0.347630685,0.372876399,0.347630685,0.372876399,,,
Real,7,0,18,95934.75,138115.65,,,,130312.1158,89719.55,6215.2,,0.0,2018-08-01,389.5,,0.252028828,0.357770453,0.252028828,0.357770453,,,
Real,7,0,18,84283.0,138115.65,,,,130312.1158,78067.8,6215.2,,,2018-09-01,470.0,,0.342873627,0.35611525,0.342873627,0.35611525,,,
Real,7,0,18,82269.96,138115.65,,,,130312.1158,76054.76,6215.2,,,2018-10-01,465.5,,0.358568627,0.356360588,0.358568627,0.356360588,,,
Real,7,0,18,85682.97,138115.65,,,,130312.1158,79467.77,6215.2,,,2018-11-01,520.5,,0.331958529,0.354142219,0.331958529,0.354142219,,,
Real,7,0,18,90723.75,138115.65,,,,130312.1158,84259.75,6215.2,248.8,,2018-12-01,374.0,,0.292657253,0.349018472,0.292657253,0.349018472,,,
Real,7,0,17,87905.44,138115.65,,,,130312.1158,81690.24,6215.2,,,2019-01-01,8259.47,,0.314630673,0.314630673,0.314630673,0.314630673,,,
Real,7,1,16,113298.56,200917.36,,,,189565.53,104257.28,9041.28,,,2019-02-01,9601.78,,0.392762297,0.360932948,0.392762295,0.360932947,,,
Real,7,0,24,116871.0212,200917.36,,,,189565.53,107829.74,9041.28124,,,2019-03-01,10364.58,,0.373615248,0.365652075,0.373615245,0.365652073,,,
Real,7,1,23,125246.48,200917.36,,,,189565.53,116205.2,9041.28,,,2019-04-01,15964.62,,0.328725936,0.355638003,0.328725933,0.355638001,,,
Real,7,0,23,122743.75,200917.36,,,,189565.53,113702.47,9041.28,,,2019-05-01,12674.75,,0.342139628,0.352758304,0.342139626,0.352758302,,,
Real,7,0,20,124248.78,200917.36,,,,189565.53,115207.5,9041.28,,,2019-06-01,15825.29,,0.334073233,0.349472974,0.33407323,0.349472971,,,
Real,7,0,22,119589.79,200917.36,,,,189565.53,110548.51,9041.28,,,2019-07-01,13598.73,,0.359043669,0.350904122,0.359043666,0.350904119,,,
Real,7,0,23,126109.96,200917.36,,,,189565.53,117068.68,9041.28,,,2019-08-01,12326.8,,0.324098008,0.347417114,0.324098005,0.347417111,,,
Real,7,0,24,126080.73,200917.36,,,,189565.53,117039.45,9041.28,,,2019-09-01,13442.8,,0.32425467,0.34475091,0.324254667,0.344750907,,,
Real,7,0,23,121181.33,200917.36,,,,189565.53,112140.05,9041.28,,,2019-10-01,13348.35,,0.350513612,0.345345774,0.35051361,0.345345772,,,
Real,7,0,22,134590.74,200917.36,,,,189565.53,125549.46,9041.28,,,2019-11-01,18830.47,,0.278644214,0.339104649,0.278644211,0.339104646,,,
Real,7,0,22,150290.52,200917.36,,,,189565.53,141171.96,9041.28,77.28,,2019-12-01,34672.03,,0.194499294,0.326731919,0.19449929,0.326731916,,,
Real,7,0,22,128995.57,200917.36,,,,189565.53,119874.87,9041.28,79.42,,2020-01-01,15282.18,,0.308632223,0.308632223,0.30863222,0.30863222,,,
Real,7,0,22,132327.51,200917.36,,,,189565.53,123286.23,9041.28,0.0,,2020-02-01,18838.04,,0.290774277,0.29970325,0.290774273,0.299703247,,,
Real,7,0,22,130278.97,200917.36,,,,189565.53,121237.69,9041.28,0.0,,2020-03-01,21538.92,,0.301753681,0.300386727,0.301753678,0.300386724,,,
Real,7,0,22,115794.32,200917.36,,,,189565.53,103056.4,9041.28,3696.64,,2020-04-01,1664.47,,0.379385962,0.320136535,0.379385959,0.320136532,,,
Real,7,0,22,116246.9,200917.36,,,,189565.53,106452.86,9041.28,752.76,,2020-05-01,594.88,,0.376960303,0.331501289,0.3769603,0.331501286,,,
Real,7,0,22,121962.36,200917.36,,,,189565.53,112816.84,9041.28,104.24,,2020-06-01,5114.56,,0.346327585,0.333972338,0.346327582,0.333972335,,,
Real,7,0,22,131144.87,200917.36,,,,189565.53,108358.39,9041.28,13745.2,,2020-07-01,474.49,,0.297112782,0.328706687,0.297112779,0.328706685,,,
Real,7,0,22,124022.07,200917.36,,,,189565.53,114980.79,9041.28,0.0,,2020-08-01,1375.96,,0.335288314,0.329529391,0.335288311,0.329529388,,,
Real,7,0,22,123559.22,200917.36,,,,189565.53,114517.94,9041.28,0.0,,2020-09-01,434.82,,0.337769016,0.330444905,0.337769013,0.330444902,,,
Real,7,0,22,123123.85,200917.36,,,,189565.53,114082.57,9041.28,0.0,,2020-10-01,687.88,,0.340102435,0.331410658,0.340102432,0.331410655,,,
Real,7,0,22,123627.77,200917.36,,,,189565.53,114586.49,9041.28,0.0,,2020-11-01,1758.55,,0.337401613,0.33195529,0.337401611,0.331955287,,,
Real,7,0,22,142264.37,200917.36,,,,189565.53,133223.09,9041.28,0.0,,2020-12-01,22574.49,,0.237516441,0.324085386,0.237516438,0.324085383,,,
Real,7,0,23,135219.11,200917.36,,,,189565.53,126177.83,9041.28,0.0,,2021-01-01,13637.95,,0.275276387,0.275276387,0.275276384,0.275276384,,,
Real,7,0,23,148328.13,200917.36,,,,189565.53,139286.85,9041.28,0.0,,2021-02-01,11406.92,,0.205016967,0.240146677,0.205016963,0.240146674,,,
Real,7,0,23,149388.87,200917.36,,,,189565.53,139367.59,9041.28,980.0,,2021-03-01,15806.65,,0.199331799,0.226541718,0.199331795,0.226541714,,,
Real,7,0,23,155008.3,200917.36,12699.34,,,189565.53,145967.02,9041.28,0.0,,2021-04-01,9026.65,,0.169213766,0.21220973,0.169213762,0.212209726,,,
Real,7,0,23,169597.67,200917.36,13079.67,,,189565.53,160556.39,9041.28,0.0,,2021-05-01,12495.76,,0.091020225,0.187971829,0.091020221,0.187971825,,,
Real,7,0,23,167812.49,200917.36,,,,189565.53,158771.21,9041.28,,,2021-06-01,23625.26,,0.100588119,0.173407877,0.100588115,0.173407874,,,
Real,7,0,23,150907.93,200917.36,,,,189565.53,141866.65,9041.28,,,2021-07-01,8100.81,,0.191190208,0.17594821,0.191190204,0.175948207,,,
Real,7,0,23,155577.1,200917.36,,,,189565.53,146535.82,9041.28,0.0,,2021-08-01,12886.49,,0.166165212,0.174725335,0.166165208,0.174725332,,,
Real,7,0,23,184490.72,200917.36,,,,189565.53,175234.98,9041.28,214.46,,2021-09-01,15688.2,,0.011199074,0.156555751,0.01119907,0.156555747,,,
Real,7,0,23,165652.45,200917.36,,,,189565.53,156487.03,9041.28,124.14,,2021-10-01,25959.42,,0.112165122,0.152116688,0.112165118,0.152116684,,,
Real,7,0,23,172474.27,200917.36,,,,189565.53,163432.99,9041.28,,,2021-11-01,25173.16,,0.075602731,0.145160874,0.075602726,0.14516087,,,
Real,7,0,23,204493.97,200917.36,,,,189565.53,195381.21,9041.28,71.48,,2021-12-01,68982.7,,-0.096010828,0.125063232,-0.096010833,0.125063228,,,
Real,7,0,30,169735.8,200917.36,,,,189565.53,160213.18,9041.28,481.34,,2022-01-01,29417.76,726.24,0.090279901,0.090279901,0.090279897,0.090279897,,,
Real,7,0,29,169916.87,200917.36,,,,189565.53,160875.59,9041.28,,,2022-02-01,24840.26,580.42,0.089309433,0.089794667,0.089309429,0.089794663,,,
Real,7,0,29,160131.03,200917.36,,,,189565.53,151089.75,9041.28,,,2022-03-01,13800.09,539.36,0.141757858,0.107115731,0.141757854,0.107115727,,,
Real,7,0,30,181627.29,212972.4016,,,,200939.46,164175.02,9583.76,68.51,7800.0,2022-04-01,17744.46,726.59,0.081647146,0.100466297,0.08164715,0.100466295,,,
Real,7,0,31,187210.79,212972.4016,,,,200939.46,177601.88,9583.76,25.15,,2022-05-01,19310.67,561.36,0.053415578,0.090725328,0.053415582,0.090725327,,,
Real,7,0,31,203627.81,212972.4016,,,,200939.46,186175.54,9583.76,68.51,7800.0,2022-06-01,26482.86,519.0,-0.029592968,0.070088209,-0.029592963,0.07008821,,,
Real,7,0,32,192880.15,212972.4016,,,,200939.46,175527.1,9583.76,0.0,7800.0,2022-07-01,18087.94,892.24,0.02474988,0.063450277,0.024749885,0.063450278,,,
Real,7,0,29,174793.29,212972.4016,,,,200939.46,157390.63,9583.76,18.9,7800.0,2022-08-01,12147.38,520.16,0.116201553,0.070187187,0.116201557,0.070187188,,,
Real,7,0,27,175572.84,212972.4016,,,,200939.46,158170.18,9583.76,18.9,7800.0,2022-09-01,13540.17,291.39,0.112259954,0.074951838,0.112259958,0.07495184,,,
Real,7,0,27,178555.28,212972.4016,,,,200939.46,161153.41,9583.76,18.11,7800.0,2022-10-01,10138.99,319.04,0.097179994,0.077213052,0.097179998,0.077213053,,,
Real,7,0,27,172907.87,212972.4016,,,,200939.46,155506.0,9583.76,18.11,7800.0,2022-11-01,11446.5,255.36,0.125734707,0.081693274,0.125734711,0.081693276,,,
Real,7,0,27,170920.52,212972.4016,,,,200939.46,153518.65,9583.76,18.11,7800.0,2022-12-01,24654.31,79.52,0.135783244,0.086265473,0.135783248,0.086265475,170.48,941.07,557.7
Real,7,0,28,183109.4091,231390.7896,,,,210584.55,165159.5191,10043.78,106.11,7800.0,2023-01-01,6633.48,34.65,0.116558363,0.116558363,0.147849317,0.147849317,161.47,796.38,436.6
Real,7,0,31,179679.9917,231390.7896,,,,218317.21,161447.9317,10412.59,19.47,7800.0,2023-02-01,3150.98,0.0,0.163809067,0.140609656,0.163809067,0.155829192,20.47,330.53,515.85
Real,7,0,29,177107.31,231390.7896,,,,218317.21,151632.7827,10412.59,3191.62,7800.0,2023-03-01,1257.21,0.0,0.175781758,0.152473763,0.175781758,0.162480047,41.1,206.15,230.37
Real,7,0,25,166041.22,231390.7896,,,,218317.21,142427.64,10412.59,1674.92,7800.0,2023-04-01,1125.9,0.0,0.227280893,0.171342626,0.227280893,0.178680259,169.6666667,221.0666667,154.25
Real,7,0,31,170672.08,231390.7896,,,,218317.21,155992.22,10412.59,121.61,,2023-05-01,,0.0,0.205729895,0.178269147,0.205729895,0.184090186,73.55,150.1,162.8166667
Real,7,0,30,184803.81,231390.7896,,,,218317.21,174372.57,10412.59,18.65,,2023-06-01,0.0,0.0,0.13996395,0.171847036,0.13996395,0.176735813,269.3666667,259.7666667,6.366666667
Real,7,0,30,174648.13,231390.7896,,,,218317.21,164216.89,10412.59,18.65,,2023-07-01,0.0,0.0,0.187226238,0.174055238,0.187226238,0.178234445,107.3166667,313.0833333,28.13333333
Real,7,0,30,174218.68,231390.7896,,,,218317.21,163749.29,10412.59,56.8,,2023-08-01,0.0,2.033333333,0.189224803,0.175959866,0.189224803,0.17960824,67.76666667,139.8,32.45
Real,7,0,30,168022.36,231390.7896,,,,218317.21,157600.02,10412.59,9.75,0.0,2023-09-01,51.67,0.0,0.218061106,0.180656265,0.218061106,0.183880781,104.9666667,143.1166667,96.26666667
Real,7,0,31,167681.55,231390.7896,,,,218317.21,157183.7,10412.59,85.26,,2023-10-01,244.11,8.0,0.21964716,0.184569214,0.21964716,0.187457419,100.5,127.9666667,158.3166667
Real,7,0,31,171951.76,231390.7896,,,,218317.21,160855.52,10412.59,683.65,,2023-11-01,2226.3,8.05,0.199774548,0.185955982,0.199774548,0.188577158,28.38,140.61,39.25
Real,7,0,30,171754.28,231390.7896,,,,218317.21,161324.44,10412.59,17.25,,2023-12-01,1316.14,12.0,0.200693576,0.18718775,0.200693576,0.189586859,105.0,176.5666667,238.6833333
Real,7,0,32,172608.72,231390.7896,,,,240761.86,161108.39,11483.08,17.25,,2024-01-01,535.18,8.083333333,0.271601991,0.271601991,0.196717201,0.196717201,203.7666667,241.4666667,235.1166667
Real,7,0,31,187536.27,231390.7896,,,,195872.56,178176.93,9342.09,17.25,,2024-02-01,282.41,0.0,0.027240721,0.161982443,0.127247686,0.161982443,58.6,257.8666667,115.85
Real,7,0,30,201353.16,231390.7896,,,,218317.21,190144.92,10412.59,795.65,,2024-03-01,292.7,0.0,0.062946936,0.128970607,0.062946936,0.128970607,265.5666667,146.3166667,183.7
Real,10,0,12,53324.07,70393.73609,,,,66416.49,50156.35,3167.72,,,2019-07-01,1243.37,,0.184280062,0.184280062,0.184280062,0.184280062,,,
Real,10,0,12,60070.1,56204.79067,,,,53029.22,57540.88,2529.22,,,2019-08-01,865.46,,-0.150897969,0.035474135,-0.150897969,0.035474135,,,
Real,10,0,11,57086.03,56204.79067,,,,53029.22,54477.37,2529.22,79.44,,2019-09-01,469.92,,-0.093725431,-0.004249622,-0.093725431,-0.004249622,,,
Real,10,0,10,48180.93,56204.79067,,,,53029.22,45651.71,2529.22,,,2019-10-01,35.88,,0.076889593,0.014830955,0.076889593,0.014830955,,,
Real,10,0,10,46952.63,56204.79067,,,,53029.22,44087.41,2529.22,336.0,,2019-11-01,123.7,,0.100422897,0.031126575,0.100422897,0.031126575,,,
Real,10,0,10,43395.4,56204.79067,,,,53029.22,40834.5,2529.22,31.68,,2019-12-01,879.16,,0.168576751,0.053109983,0.168576751,0.053109983,,,
Real,10,0,10,46451.78,56204.79067,,,,53029.22,43922.56,2529.22,0.0,,2020-01-01,905.4,,0.110018807,0.110018807,0.110018807,0.110018807,,,
Real,10,0,10,36018.62,56204.79067,,,,53029.22,33446.51,2572.11,0.0,,2020-02-01,222.99,,0.309910311,0.209964559,0.309910311,0.209964559,,,
Real,10,0,10,37842.61,83405.38421,,,,78692.98,32916.67,3753.24,1172.7,,2020-03-01,458.2,,0.511416498,0.338364933,0.511416498,0.338364933,,,
Real,10,0,10,38513.43,83405.38421,,,,78692.98,33921.19,3753.24,839.0,,2020-04-01,,,0.502755584,0.387469754,0.502755584,0.387469754,,,
Real,10,0,10,38513.43,83405.38421,,,,78692.98,33921.19,3753.24,839.0,,2020-05-01,44.44,,0.502755584,0.413985961,0.502755584,0.413985961,,,
Real,10,0,10,44845.565,83405.38421,,,,78692.98,37843.605,3753.24,3248.72,,2020-06-01,856.065,,0.421001797,0.415297884,0.421001797,0.415297884,,,
Real,10,0,10,32575.03,287343.5294,,,,271108.62,19644.57,12930.46,,,2020-07-01,140.45,,0.877922618,0.596558887,0.877922618,0.596558887,,,
Real,9,0,3,3927.39,235400.48,,,,9978.2,3451.48,475.91,,,2019-06-01,,,0.600105406,0.600105406,0.98203412,0.98203412,,,
Real,9,0,5,49947.96,135944.72,,,,31502.76,13722.04,1502.52,34723.4,,2019-07-01,,,-0.610878773,-0.31957784,0.604353604,0.843770122,,,
Real,9,0,5,119315.18,176125.77,,,,324784.16,15788.48,15490.5,34723.4,53312.8,2019-08-01,,,0.62675451,0.519578663,0.27050117,0.659344936,,,
Real,9,0,5,120299.28,116964.04,,,,156282.26,15771.04,7453.84,34723.4,62351.0,2019-09-01,,,0.217927432,0.429361512,-0.10754778,0.524344719,,,
Real,9,0,5,93592.71,103718.1,,,,106385.79,19831.07,5074.04,34723.4,33964.2,2019-10-01,229.15,,0.106175803,0.374693753,0.028284179,0.45736529,,,
Real,9,0,5,90350.0,65023.36,,,,93888.25,24124.48,4477.98,34949.54,26798.0,2019-11-01,1231.76,,0.022288732,0.328919389,-0.496272014,0.382940839,,,
Real,9,0,5,86833.97,65023.36,,,,57379.76,32511.18,2736.71,36836.48,14749.6,2019-12-01,1977.17,,-0.537533679,0.265196249,-0.438043599,0.323507331,,,
Real,9,0,5,81040.56,65023.36,,,,57379.76,33772.23,2736.71,34811.02,9720.6,2020-01-01,1357.18,,-0.434952132,-0.434952132,-0.342099855,-0.342099855,,,
Real,9,0,5,68131.39,65023.36,,,,57379.76,20950.68,2736.71,34723.4,9720.6,2020-02-01,464.0,,-0.206374726,-0.320663429,-0.128313139,-0.235206497,,,
Real,9,0,5,101385.65,65023.36,,,,57379.76,19406.26,2736.71,34893.48,44349.2,2020-03-01,316.71,,-0.79519434,-0.478840399,-0.679031662,-0.383148219,,,
Real,9,0,5,67164.35,65023.36,,,,57379.76,19886.79,2736.71,34820.25,9720.6,2020-04-01,,,-0.189251743,-0.406443235,-0.112298143,-0.3154357,,,
Real,9,0,5,67316.2,65023.36,,,,57379.76,20086.87,2736.71,34772.02,9720.6,2020-05-01,,,-0.191940489,-0.363542686,-0.114812907,-0.275311141,,,
Real,9,0,5,87368.97,65023.36,,,,57379.76,20412.74,2736.71,54498.92,9720.6,2020-06-01,162.26,,-0.547006706,-0.394120023,-0.446903649,-0.303909893,,,
Real,9,0,5,33754.61,65023.36,,,,57379.76,19500.73,2736.71,148.97,11368.2,2020-07-01,,,0.402320892,-0.280342749,0.44099526,-0.197494871,,,
Real,9,0,5,81387.44,162561.36,,,,57379.76,19154.61,2736.71,49775.52,9720.6,2020-08-01,,,-0.441094195,-0.30043668,0.460872025,-0.0242381,,,
Real,9,0,5,58706.1,65023.36,,,,149407.75,18932.61,7125.97,19775.52,12872.0,2020-09-01,85.18,,0.600787793,-0.079135269,0.027777593,-0.019284246,,,
Real,9,0,5,36145.91,65023.36,,,,57379.76,19020.47,2736.71,4668.13,9720.6,2020-10-01,30.65,,0.359979119,-0.041293109,0.40139332,0.017296267,,,
Real,9,0,5,62129.06,65023.36,,,,57379.76,19471.75,2736.71,30200.0,9720.6,2020-11-01,283.38,,-0.100093917,-0.045958418,-0.028909504,0.013599819,,,
Real,9,0,5,46614.24,62028.02,,,,57379.76,19124.43,2736.71,,24753.1,2020-12-01,178.61,,0.17462067,-0.029743946,0.190750401,0.026160417,,,
Real,9,0,5,59765.17,62028.02,,,,57379.76,19248.96,2736.71,28058.9,9720.6,2021-01-01,16.44,,-0.058237482,-0.058237482,-0.03755719,-0.03755719,,,
Real,9,0,5,42506.71,62028.02,,,,57379.76,16968.45,2791.26,13026.4,9720.6,2021-02-01,82.18,,0.247351028,0.094556773,0.262059447,0.112251128,,,
Real,9,0,5,53232.18,62028.02,,,,99979.52,11503.08,4768.5,13620.0,23340.6,2021-03-01,,,0.459050265,0.26425989,0.075859215,0.100120491,,,
Real,9,0,5,31556.27,62028.02,,,,57379.76,11628.16,2736.71,13292.0,3899.4,2021-04-01,46.95,,0.441246002,0.301579695,0.452165286,0.188131689,,,
Real,9,0,5,38470.45,62028.02,,,,57379.76,12485.14,2736.71,13528.0,9720.6,2021-05-01,,,0.318819437,0.30458187,0.332131206,0.216931593,,,
Real,9,0,5,49362.01,62028.02,,,,57379.76,9848.7,2736.71,13528.0,23248.6,2021-06-01,,,0.125967028,0.278090655,0.143047558,0.204617587,,,
Real,9,0,5,47732.13,62028.02,,,,57379.76,9518.92,2736.71,12806.7,22669.8,2021-07-01,,,0.154826648,0.262170046,0.171343197,0.199864103,,,
Real,9,0,5,42207.3,62028.02,,,,70054.93,6286.45,3341.25,13357.8,19221.8,2021-08-01,40.08,,0.387871535,0.279291933,0.267257374,0.208288262,,,
Real,9,0,5,36440.32,62028.02,,,,70783.38,10613.32,3376.0,0.0,22451.0,2021-09-01,,,0.47694833,0.303203869,0.367375412,0.225964612,,,
Real,9,0,5,72367.52,75021.44,,,,70054.93,8149.87,3341.25,50153.4,10723.0,2021-10-01,,,-0.049539273,0.265485261,-0.038747753,0.194605177,,,
Real,9,0,5,21358.18,75021.44,,,,70054.93,10465.73,3341.25,1687.2,5864.0,2021-11-01,,,0.690244343,0.306516992,0.693429297,0.247439802,,,
Real,9,0,5,32651.78,75021.44,,,,70054.93,8233.53,3341.25,15213.0,5864.0,2021-12-01,,,0.526454334,0.325891375,0.531323402,0.274628501,,,
Real,9,0,5,56888.48,75021.44,,,,70054.93,12303.63,3341.25,18533.4,22710.2,2022-01-01,,,0.174951775,0.174951775,0.183435044,0.183435044,,,
Real,9,0,5,50673.63,75021.44,,,,70054.93,9229.38,3341.25,15392.8,22710.2,2022-02-01,,,0.265085154,0.220018464,0.272641659,0.228038352,,,
Real,9,0,5,30251.64,75021.44,,,,70054.93,9988.39,3341.25,16922.0,,2022-03-01,,,0.561263337,0.333766755,0.565774493,0.340617065,,,
Real,9,0,5,38653.44,75021.44,,,,70054.93,12596.59,3341.25,16851.6,5864.0,2022-04-01,,,0.439412829,0.360178274,0.44517687,0.366757017,,,
Real,9,0,5,40919.84,75021.44,,,,70054.93,14868.39,3341.25,16846.2,5864.0,2022-05-01,,,0.406543445,0.369451308,0.412645454,0.375934704,,,
Real,9,0,5,42929.43,75021.44,,,,70054.93,16877.98,3341.25,16846.2,5864.0,2022-06-01,,,0.377398552,0.370775848,0.383800233,0.377245626,,,
Real,9,0,6,44255.58,75021.44,,,,70054.93,18236.53,3341.25,16813.8,5864.0,2022-07-01,,,0.358165524,0.368974374,0.364764963,0.375462674,,,
Real,9,0,6,43524.14,75021.44,,,,70054.93,17629.29,3341.25,16689.6,5864.0,2022-08-01,,,0.368773529,0.368949268,0.375263894,0.375437826,,,
Real,9,0,6,42893.72,75021.44,,,,70054.93,16995.47,3341.25,16720.2,5836.8,2022-09-01,,,0.37791645,0.369945622,0.384312807,0.376423935,,,
Real,9,0,6,43817.95,75021.44,,,,70054.93,18029.9,3341.25,16610.0,5836.8,2022-10-01,5.7,,0.36451243,0.369402302,0.371046609,0.375886203,,,
Real,9,0,6,26839.47,75021.44,,,,76622.3,16444.69,3654.48,903.5,5836.8,2022-11-01,,,0.644112725,0.39648634,0.614752044,0.397601279,,,
Real,9,0,6,76051.32,78116.08,,,,70054.93,16701.37,3341.25,50171.9,5836.8,2022-12-01,,3.2,-0.102965075,0.355188018,-0.04837853,0.359035806,2.58,24.68,101.75
Real,9,0,6,33570.66635,78116.08,,,,73702.52,7509.246349,3515.22,16709.4,5836.8,2023-01-01,96.94,0.0,0.537223463,0.537223463,0.537223472,0.537223472,10.55,22.7,0.03
Real,9,0,6,43965.47614,78116.08,,,,73702.52,17866.25614,3515.22,16747.2,5836.8,2023-02-01,0.0,0.0,0.393929492,0.465576477,0.393929504,0.465576488,2.57,4.85,51.25
Real,9,0,6,9675.42,78116.08,,,,73702.52,0.0,3515.22,,5836.8,2023-03-01,0.0,0.0,0.866622923,0.599258626,0.866622925,0.599258634,8.83,13.57,47.8
Real,9,0,6,5291.94,70764.76,,,,66766.17,12683.49,3184.4,,5836.8,2023-04-01,0.0,0.0,0.919471028,0.673525061,0.919471488,0.673525498,4.233333333,8.55,26.81666667
